row_idx	col_idx	log2ratio
VET-USD	Ark-usd	0.0
USDC-USD	Ark-usd	0.0
SNT-USD	Ark-usd	0.0
OMG-USD	Ark-usd	0.0
REPO-USD	Ark-usd	0.0
ARK-USD	Ark-usd	0.0
DOGE-USD	Ark-usd	0.0
AE-USD	Ark-usd	0.0
HT-USD	Ark-usd	0.0
EURS-USD	Ark-usd	0.0
PPP-USD	Ark-usd	0.0
BSV-USD	Ark-usd	0.0
BTM-USD	Ark-usd	0.0
POWR-USD	Ark-usd	0.0
MONA-USD	Ark-usd	0.0
LSK-USD	Ark-usd	0.0
KCS-USD	Ark-usd	0.0
XMR-USD	Ark-usd	0.0
RVN-USD	Ark-usd	0.0
ARDR-USD	Ark-usd	0.0
LKY-USD	Ark-usd	0.0
MCO-USD	Ark-usd	0.0
PPP-USD	Ark-usd	0.0
BNT-USD	Ark-usd	0.0
GXS-USD	Ark-usd	0.0
PIVX-USD	Ark-usd	0.0
ZEC-USD	Ark-usd	0.0
XIN-USD	Ark-usd	0.0
ETC-USD	Ark-usd	0.0
BCH-USD	Ark-usd	0.0
XRP-USD	Ark-usd	0.0
DCN-USD	Ark-usd	0.0
XTZ-USD	Ark-usd	0.0
RDD-USD	Ark-usd	0.0
KMD-USD	Ark-usd	0.0
STRAT-USD	Pai-usd	0.0
HC-USD	Pai-usd	0.0
BTG-USD	Pai-usd	0.0
DCR-USD	Pai-usd	0.0
PPT-USD	Pai-usd	0.0
DGB-USD	Pai-usd	0.0
KMD-USD	Pai-usd	0.0
LTC-USD	Pai-usd	0.0
DASH-USD	Pai-usd	0.0
XLM-USD	Pai-usd	0.0
ICX-USD	Pai-usd	0.0
GUSD-USD	Pai-usd	0.0
AOA-USD	Pai-usd	0.0
ADA-USD	Pai-usd	0.0
SNT-USD	Pai-usd	0.0
THETA-USD	Pai-usd	0.0
MAID-USD	Pai-usd	0.0
DASH-USD	Pai-usd	0.0
MKR-USD	Pai-usd	0.0
USDC-USD	Pai-usd	0.0
LINK-USD	Pai-usd	0.0
BCN-USD	Pai-usd	0.0
LTC-USD	Pai-usd	0.0
INB-USD	Pai-usd	0.0
QTUM-USD	Pai-usd	0.0
BCD-USD	Pai-usd	0.0
ETC-USD	Pai-usd	0.0
PAI-USD	Pai-usd	0.0
ETH-USD	Pai-usd	0.0
USDT-USD	Pai-usd	0.0
GNT-USD	Pai-usd	0.0
WAVES-USD	Pai-usd	0.0
STRAT-USD	Pai-usd	0.0
MAID-USD	Pai-usd	0.0
BTS-USD	Pai-usd	0.0
TRX-USD	Pai-usd	0.0
ETN-USD	Pai-usd	0.0
PAI-USD	Pai-usd	1.0
NEO-USD	Pai-usd	0.0
XMR-USD	Pai-usd	0.0
AOA-USD	Pai-usd	0.0
XVG-USD	Pai-usd	0.0
EOS-USD	Pai-usd	0.0
DGD-USD	Pai-usd	0.0
PAY-USD	Pai-usd	0.0
ZEC-USD	Pai-usd	0.0
NEXO-USD	Pai-usd	0.0
DOGE-USD	Pai-usd	0.0
REPO-USD	Pai-usd	0.0
PAX-USD	Pai-usd	0.0
POLY-USD	Pai-usd	0.0
ZIL-USD	Pai-usd	0.0
WTC-USD	Pai-usd	0.0
XEM-USD	Pai-usd	0.0
LRC-USD	Pai-usd	0.0
DCN-USD	Pai-usd	0.0
FCT-USD	Pai-usd	0.0
LRC-USD	Pai-usd	0.0
ADA-USD	Pai-usd	0.0
EURS-USD	Pai-usd	0.0
BTG-USD	Pai-usd	0.0
R-USD	Pai-usd	0.0
AE-USD	Pai-usd	0.0
IOST-USD	Pai-usd	0.0
ONT-USD	Pai-usd	0.0
FCT-USD	Pai-usd	0.0
LKY-USD	Pai-usd	0.0
ODE-USD	Pai-usd	0.0
SC-USD	Pai-usd	0.0
REP-USD	Pai-usd	0.0
STEEM-USD	Pai-usd	0.0
IOST-USD	Pai-usd	0.0
ZIL-USD	Pai-usd	0.0
MIOTA-USD	Pai-usd	0.0
XZC-USD	Pai-usd	0.0
POLY-USD	Pai-usd	0.0
TRX-USD	Pai-usd	0.0
MCO-USD	Pai-usd	0.0
RVN-USD	Pai-usd	0.0
DCR-USD	Pai-usd	0.0
DGB-USD	Pai-usd	0.0
USDT-USD	Pai-usd	0.0
ZRX-USD	Pai-usd	0.0
DAI-USD	Pai-usd	0.0
WAN-USD	Pai-usd	0.0
TUSD-USD	Pai-usd	0.0
ARDR-USD	Pai-usd	0.0
MIOTA-USD	Pai-usd	0.0
STEEM-USD	Pai-usd	0.0
BTC-USD	Pai-usd	0.0
BCH-USD	Pai-usd	0.0
WAX-USD	Pai-usd	0.0
BAT-USD	Pai-usd	0.0
EOS-USD	Pai-usd	0.0
BAT-USD	Pai-usd	0.0
KCS-USD	Pai-usd	0.0
MKR-USD	Pai-usd	0.0
ZRX-USD	Pai-usd	0.0
XIN-USD	Pai-usd	0.0
PAX-USD	Pai-usd	0.0
HOT-USD	Pai-usd	0.0
ODE-USD	Pai-usd	0.0
DAI-USD	Pai-usd	0.0
BCN-USD	Pai-usd	0.0
NANO-USD	Pai-usd	0.0
NEXO-USD	Pai-usd	0.0
THETA-USD	Pai-usd	0.0
INB-USD	Pai-usd	0.0
ETN-USD	Pai-usd	0.0
XTZ-USD	Pai-usd	0.0
POWR-USD	Pai-usd	0.0
XZC-USD	Pai-usd	0.0
CNX-USD	Pai-usd	0.0
CNX-USD	Pai-usd	0.0
BNB-USD	Pai-usd	0.0
VET-USD	Pai-usd	0.0
PAY-USD	Pai-usd	0.0
TUSD-USD	Pai-usd	0.0
SC-USD	Pai-usd	0.0
RDD-USD	Pai-usd	0.0
XRP-USD	Pai-usd	0.0
NPXS-USD	Pai-usd	0.0
QTUM-USD	Pai-usd	0.0
BTC-USD	Pai-usd	0.0
XLM-USD	Pai-usd	0.0
WTC-USD	Pai-usd	0.0
ONT-USD	Pai-usd	0.0
BNT-USD	Pai-usd	0.0
AION-USD	Pai-usd	0.0
OMG-USD	Pai-usd	0.0
AION-USD	Pai-usd	0.0
MANA-USD	Pai-usd	0.0
WAN-USD	Pai-usd	0.0
NANO-USD	Pai-usd	0.0
GXS-USD	Pai-usd	0.0
MANA-USD	Pai-usd	0.0
XVG-USD	Pai-usd	0.0
NEO-USD	Pai-usd	0.0
BNB-USD	Pai-usd	0.0
PPT-USD	Pai-usd	0.0
PIVX-USD	Pai-usd	0.0
BTM-USD	Pai-usd	0.0
BSV-USD	Pai-usd	0.0
BTS-USD	Pai-usd	0.0
ETH-USD	Pai-usd	0.0
R-USD	Pai-usd	0.0
XEM-USD	Pai-usd	0.0
ARK-USD	Pai-usd	0.0
HC-USD	Pai-usd	0.0
WAX-USD	Pai-usd	0.0
ICX-USD	Pai-usd	0.0
LINK-USD	Pai-usd	0.0
MONA-USD	Pai-usd	0.0
LSK-USD	Pai-usd	0.0
GNT-USD	Pai-usd	0.0
HT-USD	Pai-usd	0.0
DGD-USD	Pai-usd	0.0
WAVES-USD	Pai-usd	0.0
GUSD-USD	Pai-usd	0.0
REP-USD	Pai-usd	0.0
NPXS-USD	Pai-usd	0.0
HOT-USD	Pai-usd	0.0
BCD-USD	Pai-usd	0.0
VET-USD	Pai-usd	0.0
USDC-USD	Pai-usd	0.0
SNT-USD	Pai-usd	0.0
OMG-USD	Pai-usd	0.0
REPO-USD	Pai-usd	0.0
ARK-USD	Pai-usd	0.0
DOGE-USD	Pai-usd	0.0
AE-USD	Pai-usd	0.0
HT-USD	Pai-usd	0.0
EURS-USD	Pai-usd	0.0
PPP-USD	Pai-usd	0.0
BSV-USD	Pai-usd	0.0
BTM-USD	Pai-usd	0.0
POWR-USD	Pai-usd	0.0
MONA-USD	Pai-usd	0.0
LSK-USD	Pai-usd	0.0
KCS-USD	Pai-usd	0.0
XMR-USD	Pai-usd	0.0
RVN-USD	Pai-usd	0.0
ARDR-USD	Pai-usd	0.0
LKY-USD	Pai-usd	0.0
MCO-USD	Pai-usd	0.0
PPP-USD	Pai-usd	0.0
BNT-USD	Pai-usd	0.0
GXS-USD	Pai-usd	0.0
PIVX-USD	Pai-usd	0.0
ZEC-USD	Pai-usd	0.0
XIN-USD	Pai-usd	0.0
ETC-USD	Pai-usd	0.0
BCH-USD	Pai-usd	0.0
XRP-USD	Pai-usd	0.0
DCN-USD	Pai-usd	0.0
XTZ-USD	Pai-usd	0.0
RDD-USD	Pai-usd	0.0
KMD-USD	Pai-usd	0.0
STRAT-USD	Mana-usd	0.0
HC-USD	Mana-usd	0.0
BTG-USD	Mana-usd	0.0
DCR-USD	Mana-usd	0.0
PPT-USD	Mana-usd	0.0
DGB-USD	Mana-usd	0.0
KMD-USD	Mana-usd	0.0
LTC-USD	Mana-usd	0.0
DASH-USD	Mana-usd	0.0
XLM-USD	Mana-usd	0.0
ICX-USD	Mana-usd	0.0
GUSD-USD	Mana-usd	0.0
AOA-USD	Mana-usd	0.0
ADA-USD	Mana-usd	0.0
SNT-USD	Mana-usd	0.0
THETA-USD	Mana-usd	0.0
MAID-USD	Mana-usd	0.0
DASH-USD	Mana-usd	0.0
MKR-USD	Mana-usd	0.0
USDC-USD	Mana-usd	0.0
LINK-USD	Mana-usd	0.0
BCN-USD	Mana-usd	0.0
LTC-USD	Mana-usd	0.0
INB-USD	Mana-usd	0.0
QTUM-USD	Mana-usd	0.0
BCD-USD	Mana-usd	0.0
ETC-USD	Mana-usd	0.0
PAI-USD	Mana-usd	0.0
ETH-USD	Mana-usd	0.0
USDT-USD	Mana-usd	0.0
GNT-USD	Mana-usd	0.0
WAVES-USD	Mana-usd	0.0
STRAT-USD	Mana-usd	0.0
MAID-USD	Mana-usd	0.0
BTS-USD	Mana-usd	0.0
TRX-USD	Mana-usd	0.0
ETN-USD	Mana-usd	0.0
PAI-USD	Mana-usd	0.0
NEO-USD	Mana-usd	0.0
XMR-USD	Mana-usd	0.0
AOA-USD	Mana-usd	0.0
XVG-USD	Mana-usd	0.0
EOS-USD	Mana-usd	0.0
DGD-USD	Mana-usd	0.0
PAY-USD	Mana-usd	0.0
ZEC-USD	Mana-usd	0.0
NEXO-USD	Mana-usd	0.0
DOGE-USD	Mana-usd	0.0
REPO-USD	Mana-usd	0.0
PAX-USD	Mana-usd	0.0
POLY-USD	Mana-usd	0.0
ZIL-USD	Mana-usd	0.0
WTC-USD	Mana-usd	0.0
XEM-USD	Mana-usd	0.0
LRC-USD	Mana-usd	0.0
DCN-USD	Mana-usd	0.0
FCT-USD	Mana-usd	0.0
LRC-USD	Mana-usd	0.0
ADA-USD	Mana-usd	0.0
EURS-USD	Mana-usd	0.0
BTG-USD	Mana-usd	0.0
R-USD	Mana-usd	0.0
AE-USD	Mana-usd	0.0
IOST-USD	Mana-usd	0.0
ONT-USD	Mana-usd	0.0
FCT-USD	Mana-usd	0.0
LKY-USD	Mana-usd	0.0
ODE-USD	Mana-usd	0.0
SC-USD	Mana-usd	0.0
REP-USD	Mana-usd	0.0
STEEM-USD	Mana-usd	0.0
IOST-USD	Mana-usd	0.0
ZIL-USD	Mana-usd	0.0
MIOTA-USD	Mana-usd	0.0
XZC-USD	Mana-usd	0.0
POLY-USD	Mana-usd	0.0
TRX-USD	Mana-usd	0.0
MCO-USD	Mana-usd	0.0
RVN-USD	Mana-usd	0.0
DCR-USD	Mana-usd	0.0
DGB-USD	Mana-usd	0.0
USDT-USD	Mana-usd	0.0
ZRX-USD	Mana-usd	0.0
DAI-USD	Mana-usd	0.0
WAN-USD	Mana-usd	0.0
TUSD-USD	Mana-usd	0.0
ARDR-USD	Mana-usd	0.0
MIOTA-USD	Mana-usd	0.0
STEEM-USD	Mana-usd	0.0
BTC-USD	Mana-usd	0.0
BCH-USD	Mana-usd	0.0
WAX-USD	Mana-usd	0.0
BAT-USD	Mana-usd	0.0
EOS-USD	Mana-usd	0.0
BAT-USD	Mana-usd	0.0
KCS-USD	Mana-usd	0.0
MKR-USD	Mana-usd	0.0
ZRX-USD	Mana-usd	0.0
XIN-USD	Mana-usd	0.0
PAX-USD	Mana-usd	0.0
HOT-USD	Mana-usd	0.0
ODE-USD	Mana-usd	0.0
DAI-USD	Mana-usd	0.0
BCN-USD	Mana-usd	0.0
NANO-USD	Mana-usd	0.0
NEXO-USD	Mana-usd	0.0
THETA-USD	Mana-usd	0.0
INB-USD	Mana-usd	0.0
ETN-USD	Mana-usd	0.0
XTZ-USD	Mana-usd	0.0
POWR-USD	Mana-usd	0.0
XZC-USD	Mana-usd	0.0
CNX-USD	Mana-usd	0.0
CNX-USD	Mana-usd	0.0
BNB-USD	Mana-usd	0.008409517363104368
VET-USD	Mana-usd	0.0
PAY-USD	Mana-usd	0.0
TUSD-USD	Mana-usd	0.0
SC-USD	Mana-usd	0.0
RDD-USD	Mana-usd	0.0
XRP-USD	Mana-usd	0.0
NPXS-USD	Mana-usd	0.0
QTUM-USD	Mana-usd	0.0
BTC-USD	Mana-usd	0.0
XLM-USD	Mana-usd	0.0
WTC-USD	Mana-usd	0.0
ONT-USD	Mana-usd	0.0
BNT-USD	Mana-usd	0.0
AION-USD	Mana-usd	0.0
OMG-USD	Mana-usd	0.0
AION-USD	Mana-usd	0.0
MANA-USD	Mana-usd	0.0
WAN-USD	Mana-usd	0.0
NANO-USD	Mana-usd	0.0
GXS-USD	Mana-usd	0.0
MANA-USD	Mana-usd	1.0
XVG-USD	Mana-usd	0.0
NEO-USD	Mana-usd	0.0
BNB-USD	Mana-usd	0.0
PPT-USD	Mana-usd	0.0
PIVX-USD	Mana-usd	0.0
BTM-USD	Mana-usd	0.0
BSV-USD	Mana-usd	0.0
BTS-USD	Mana-usd	0.0
ETH-USD	Mana-usd	0.0
R-USD	Mana-usd	0.0
XEM-USD	Mana-usd	0.0
ARK-USD	Mana-usd	0.0
HC-USD	Mana-usd	0.0
WAX-USD	Mana-usd	0.0
ICX-USD	Mana-usd	0.0
LINK-USD	Mana-usd	0.0
MONA-USD	Mana-usd	0.0
LSK-USD	Mana-usd	0.0
GNT-USD	Mana-usd	0.0
HT-USD	Mana-usd	0.0
DGD-USD	Mana-usd	0.0
WAVES-USD	Mana-usd	0.0
GUSD-USD	Mana-usd	0.0
REP-USD	Mana-usd	0.0
NPXS-USD	Mana-usd	0.0
HOT-USD	Mana-usd	0.0
BCD-USD	Mana-usd	0.0
VET-USD	Mana-usd	0.0
USDC-USD	Mana-usd	0.0
SNT-USD	Mana-usd	0.0
OMG-USD	Mana-usd	0.0
REPO-USD	Mana-usd	0.0
ARK-USD	Mana-usd	0.0
DOGE-USD	Mana-usd	0.0
AE-USD	Mana-usd	0.0
HT-USD	Mana-usd	0.0
EURS-USD	Mana-usd	0.0
PPP-USD	Mana-usd	0.0
BSV-USD	Mana-usd	0.0
BTM-USD	Mana-usd	0.0
POWR-USD	Mana-usd	0.0
MONA-USD	Mana-usd	0.0
LSK-USD	Mana-usd	0.0
KCS-USD	Mana-usd	0.0
XMR-USD	Mana-usd	0.0
RVN-USD	Mana-usd	0.0
ARDR-USD	Mana-usd	0.0
LKY-USD	Mana-usd	0.0
MCO-USD	Mana-usd	0.0
PPP-USD	Mana-usd	0.0
BNT-USD	Mana-usd	0.0
GXS-USD	Mana-usd	0.0
PIVX-USD	Mana-usd	0.0
ZEC-USD	Mana-usd	0.0
XIN-USD	Mana-usd	0.0
ETC-USD	Mana-usd	0.0
BCH-USD	Mana-usd	0.0
XRP-USD	Mana-usd	0.0
DCN-USD	Mana-usd	0.0
XTZ-USD	Mana-usd	0.0
RDD-USD	Mana-usd	0.0
KMD-USD	Mana-usd	0.0
STRAT-USD	Rdd-usd	0.0
HC-USD	Rdd-usd	0.0
BTG-USD	Rdd-usd	0.0
DCR-USD	Rdd-usd	0.0
PPT-USD	Rdd-usd	0.0
DGB-USD	Rdd-usd	0.0
KMD-USD	Rdd-usd	0.0
LTC-USD	Rdd-usd	0.0
DASH-USD	Rdd-usd	0.0
XLM-USD	Rdd-usd	0.0
ICX-USD	Rdd-usd	0.0
GUSD-USD	Rdd-usd	0.0
AOA-USD	Rdd-usd	0.0
ADA-USD	Rdd-usd	0.0
SNT-USD	Rdd-usd	0.0
THETA-USD	Rdd-usd	0.0
MAID-USD	Rdd-usd	0.0
DASH-USD	Rdd-usd	0.0
MKR-USD	Rdd-usd	0.0
USDC-USD	Rdd-usd	0.0
LINK-USD	Rdd-usd	0.0
BCN-USD	Rdd-usd	0.0
LTC-USD	Rdd-usd	0.0
INB-USD	Rdd-usd	0.0
QTUM-USD	Rdd-usd	0.0
BCD-USD	Rdd-usd	0.0
ETC-USD	Rdd-usd	0.0
PAI-USD	Rdd-usd	0.0
ETH-USD	Rdd-usd	0.0
USDT-USD	Rdd-usd	0.0
GNT-USD	Rdd-usd	0.0
WAVES-USD	Rdd-usd	0.0
STRAT-USD	Rdd-usd	0.0
MAID-USD	Rdd-usd	0.0
BTS-USD	Rdd-usd	0.0
TRX-USD	Rdd-usd	0.0
ETN-USD	Rdd-usd	0.0
PAI-USD	Rdd-usd	0.0
NEO-USD	Rdd-usd	0.0
XMR-USD	Rdd-usd	0.0
AOA-USD	Rdd-usd	0.0
XVG-USD	Rdd-usd	0.0
EOS-USD	Rdd-usd	0.0
DGD-USD	Rdd-usd	0.0
PAY-USD	Rdd-usd	0.0
ZEC-USD	Rdd-usd	0.0
NEXO-USD	Rdd-usd	0.0
DOGE-USD	Rdd-usd	0.0
REPO-USD	Rdd-usd	0.0
PAX-USD	Rdd-usd	0.0
POLY-USD	Rdd-usd	0.0
ZIL-USD	Rdd-usd	0.0
WTC-USD	Rdd-usd	0.0
XEM-USD	Rdd-usd	0.0
LRC-USD	Rdd-usd	0.0
DCN-USD	Rdd-usd	0.0
FCT-USD	Rdd-usd	0.0
LRC-USD	Rdd-usd	0.0
ADA-USD	Rdd-usd	0.0
EURS-USD	Rdd-usd	0.0
BTG-USD	Rdd-usd	0.0
R-USD	Rdd-usd	0.0
AE-USD	Rdd-usd	0.0
IOST-USD	Rdd-usd	0.0
ONT-USD	Rdd-usd	0.0
FCT-USD	Rdd-usd	0.0
LKY-USD	Rdd-usd	0.0
ODE-USD	Rdd-usd	0.0
SC-USD	Rdd-usd	0.0
REP-USD	Rdd-usd	0.0
STEEM-USD	Rdd-usd	0.0
IOST-USD	Rdd-usd	0.0
ZIL-USD	Rdd-usd	0.0
MIOTA-USD	Rdd-usd	0.0
XZC-USD	Rdd-usd	0.0
POLY-USD	Rdd-usd	0.0
TRX-USD	Rdd-usd	0.0
MCO-USD	Rdd-usd	0.0
RVN-USD	Rdd-usd	0.0
DCR-USD	Rdd-usd	0.0
DGB-USD	Rdd-usd	0.0
USDT-USD	Rdd-usd	0.0
ZRX-USD	Rdd-usd	0.0
DAI-USD	Rdd-usd	0.0
WAN-USD	Rdd-usd	0.0
TUSD-USD	Rdd-usd	0.0
ARDR-USD	Rdd-usd	0.0
MIOTA-USD	Rdd-usd	0.0
STEEM-USD	Rdd-usd	0.0
BTC-USD	Rdd-usd	0.0
BCH-USD	Rdd-usd	0.0
WAX-USD	Rdd-usd	0.0
BAT-USD	Rdd-usd	0.0
EOS-USD	Rdd-usd	0.0
BAT-USD	Rdd-usd	0.0
KCS-USD	Rdd-usd	0.0
MKR-USD	Rdd-usd	0.0
ZRX-USD	Rdd-usd	0.0
XIN-USD	Rdd-usd	0.0
PAX-USD	Rdd-usd	0.0
HOT-USD	Rdd-usd	0.0
ODE-USD	Rdd-usd	0.0
DAI-USD	Rdd-usd	0.0
BCN-USD	Rdd-usd	0.0
NANO-USD	Rdd-usd	0.0
NEXO-USD	Rdd-usd	0.0
THETA-USD	Rdd-usd	0.0
INB-USD	Rdd-usd	0.0
ETN-USD	Rdd-usd	0.0
XTZ-USD	Rdd-usd	0.0
POWR-USD	Rdd-usd	0.0
XZC-USD	Rdd-usd	0.0
CNX-USD	Rdd-usd	0.0
CNX-USD	Rdd-usd	0.0
BNB-USD	Rdd-usd	0.0
VET-USD	Rdd-usd	0.0
PAY-USD	Rdd-usd	0.0
TUSD-USD	Rdd-usd	0.0
SC-USD	Rdd-usd	0.0
RDD-USD	Rdd-usd	0.0
XRP-USD	Rdd-usd	0.0
NPXS-USD	Rdd-usd	0.0
QTUM-USD	Rdd-usd	0.0
BTC-USD	Rdd-usd	0.0
XLM-USD	Rdd-usd	0.0
WTC-USD	Rdd-usd	0.0
ONT-USD	Rdd-usd	0.0
BNT-USD	Rdd-usd	0.0
AION-USD	Rdd-usd	0.0
OMG-USD	Rdd-usd	0.0
AION-USD	Rdd-usd	0.0
MANA-USD	Rdd-usd	0.0
WAN-USD	Rdd-usd	0.0
NANO-USD	Rdd-usd	0.0
GXS-USD	Rdd-usd	0.0
MANA-USD	Rdd-usd	0.0
XVG-USD	Rdd-usd	0.0
NEO-USD	Rdd-usd	0.0
BNB-USD	Rdd-usd	0.0
PPT-USD	Rdd-usd	0.0
PIVX-USD	Rdd-usd	0.0
BTM-USD	Rdd-usd	0.0
BSV-USD	Rdd-usd	0.0
BTS-USD	Rdd-usd	0.0
ETH-USD	Rdd-usd	0.0
R-USD	Rdd-usd	0.0
XEM-USD	Rdd-usd	0.0
ARK-USD	Rdd-usd	0.0
HC-USD	Rdd-usd	0.0
WAX-USD	Rdd-usd	0.0
ICX-USD	Rdd-usd	0.0
LINK-USD	Rdd-usd	0.0
MONA-USD	Rdd-usd	0.0
LSK-USD	Rdd-usd	0.0
GNT-USD	Rdd-usd	0.0
HT-USD	Rdd-usd	0.0
DGD-USD	Rdd-usd	0.0
WAVES-USD	Rdd-usd	0.0
GUSD-USD	Rdd-usd	0.0
REP-USD	Rdd-usd	0.0
NPXS-USD	Rdd-usd	0.0
HOT-USD	Rdd-usd	0.0
BCD-USD	Rdd-usd	0.0
VET-USD	Rdd-usd	0.0
USDC-USD	Rdd-usd	0.0
SNT-USD	Rdd-usd	0.0
OMG-USD	Rdd-usd	0.0
REPO-USD	Rdd-usd	0.0
ARK-USD	Rdd-usd	0.0
DOGE-USD	Rdd-usd	0.0
AE-USD	Rdd-usd	0.0
HT-USD	Rdd-usd	0.0
EURS-USD	Rdd-usd	0.0
PPP-USD	Rdd-usd	0.0
BSV-USD	Rdd-usd	0.0
BTM-USD	Rdd-usd	0.0
POWR-USD	Rdd-usd	0.0
MONA-USD	Rdd-usd	0.0
LSK-USD	Rdd-usd	0.0
KCS-USD	Rdd-usd	0.0
XMR-USD	Rdd-usd	0.0
RVN-USD	Rdd-usd	0.0
ARDR-USD	Rdd-usd	0.0
LKY-USD	Rdd-usd	0.0
MCO-USD	Rdd-usd	0.0
PPP-USD	Rdd-usd	0.0
BNT-USD	Rdd-usd	0.0
GXS-USD	Rdd-usd	0.0
PIVX-USD	Rdd-usd	0.0
ZEC-USD	Rdd-usd	0.0
XIN-USD	Rdd-usd	0.0
ETC-USD	Rdd-usd	0.0
BCH-USD	Rdd-usd	0.0
XRP-USD	Rdd-usd	0.0
DCN-USD	Rdd-usd	0.0
XTZ-USD	Rdd-usd	0.0
RDD-USD	Rdd-usd	0.0
KMD-USD	Rdd-usd	0.0
STRAT-USD	Dcn-usd	0.0
HC-USD	Dcn-usd	0.0
BTG-USD	Dcn-usd	0.0
DCR-USD	Dcn-usd	0.0
PPT-USD	Dcn-usd	0.0
DGB-USD	Dcn-usd	0.0
KMD-USD	Dcn-usd	0.0
LTC-USD	Dcn-usd	0.0
DASH-USD	Dcn-usd	0.0
XLM-USD	Dcn-usd	0.0
ICX-USD	Dcn-usd	0.0
GUSD-USD	Dcn-usd	0.0
AOA-USD	Dcn-usd	0.0
ADA-USD	Dcn-usd	0.0
SNT-USD	Dcn-usd	0.0
THETA-USD	Dcn-usd	0.0
MAID-USD	Dcn-usd	0.0
DASH-USD	Dcn-usd	0.0
MKR-USD	Dcn-usd	0.0
USDC-USD	Dcn-usd	0.0
LINK-USD	Dcn-usd	0.0
BCN-USD	Dcn-usd	0.0
LTC-USD	Dcn-usd	0.0
INB-USD	Dcn-usd	0.0
QTUM-USD	Dcn-usd	0.0
BCD-USD	Dcn-usd	0.0
ETC-USD	Dcn-usd	0.0
PAI-USD	Dcn-usd	0.0
ETH-USD	Dcn-usd	0.0
USDT-USD	Dcn-usd	0.0
GNT-USD	Dcn-usd	0.0
WAVES-USD	Dcn-usd	0.0
STRAT-USD	Dcn-usd	0.0
MAID-USD	Dcn-usd	0.0
BTS-USD	Dcn-usd	0.0
TRX-USD	Dcn-usd	0.0
ETN-USD	Dcn-usd	0.0
PAI-USD	Dcn-usd	0.0
NEO-USD	Dcn-usd	0.0
XMR-USD	Dcn-usd	0.0
AOA-USD	Dcn-usd	0.0
XVG-USD	Dcn-usd	0.0
EOS-USD	Dcn-usd	0.0
DGD-USD	Dcn-usd	0.0
PAY-USD	Dcn-usd	0.0
ZEC-USD	Dcn-usd	0.0
NEXO-USD	Dcn-usd	0.0
DOGE-USD	Dcn-usd	0.0
REPO-USD	Dcn-usd	0.0
PAX-USD	Dcn-usd	0.0
POLY-USD	Dcn-usd	0.0
ZIL-USD	Dcn-usd	0.0
WTC-USD	Dcn-usd	0.0
XEM-USD	Dcn-usd	0.0
LRC-USD	Dcn-usd	0.0
DCN-USD	Dcn-usd	0.0
FCT-USD	Dcn-usd	0.0
LRC-USD	Dcn-usd	0.0
ADA-USD	Dcn-usd	0.0
EURS-USD	Dcn-usd	0.0
BTG-USD	Dcn-usd	0.0
R-USD	Dcn-usd	0.0
AE-USD	Dcn-usd	0.0
IOST-USD	Dcn-usd	0.0
ONT-USD	Dcn-usd	0.0
FCT-USD	Dcn-usd	0.0
LKY-USD	Dcn-usd	0.0
ODE-USD	Dcn-usd	0.0
SC-USD	Dcn-usd	0.0
REP-USD	Dcn-usd	0.0
STEEM-USD	Dcn-usd	0.0
IOST-USD	Dcn-usd	0.0
ZIL-USD	Dcn-usd	0.0
MIOTA-USD	Dcn-usd	0.0
XZC-USD	Dcn-usd	0.0
POLY-USD	Dcn-usd	0.0
TRX-USD	Dcn-usd	0.0
MCO-USD	Dcn-usd	0.0
RVN-USD	Dcn-usd	0.0
DCR-USD	Dcn-usd	0.0
DGB-USD	Dcn-usd	0.0
USDT-USD	Dcn-usd	0.0
ZRX-USD	Dcn-usd	0.0
DAI-USD	Dcn-usd	0.0
WAN-USD	Dcn-usd	0.0
TUSD-USD	Dcn-usd	0.0
ARDR-USD	Dcn-usd	0.0
MIOTA-USD	Dcn-usd	0.0
STEEM-USD	Dcn-usd	0.0
BTC-USD	Dcn-usd	0.0
BCH-USD	Dcn-usd	0.0
WAX-USD	Dcn-usd	0.0
BAT-USD	Dcn-usd	0.0
EOS-USD	Dcn-usd	0.0
BAT-USD	Dcn-usd	0.0
KCS-USD	Dcn-usd	0.0
MKR-USD	Dcn-usd	0.0
ZRX-USD	Dcn-usd	0.0
XIN-USD	Dcn-usd	0.0
PAX-USD	Dcn-usd	0.0
HOT-USD	Dcn-usd	0.0
ODE-USD	Dcn-usd	0.0
DAI-USD	Dcn-usd	0.0
BCN-USD	Dcn-usd	0.0
NANO-USD	Dcn-usd	0.0
NEXO-USD	Dcn-usd	0.0
THETA-USD	Dcn-usd	0.0
INB-USD	Dcn-usd	0.0
ETN-USD	Dcn-usd	0.0
XTZ-USD	Dcn-usd	0.0
POWR-USD	Dcn-usd	0.0
XZC-USD	Dcn-usd	0.0
CNX-USD	Dcn-usd	0.0
CNX-USD	Dcn-usd	0.0
BNB-USD	Dcn-usd	0.0
VET-USD	Dcn-usd	0.0
PAY-USD	Dcn-usd	0.0
TUSD-USD	Dcn-usd	0.0
SC-USD	Dcn-usd	0.0
RDD-USD	Dcn-usd	0.0
XRP-USD	Dcn-usd	0.0
NPXS-USD	Dcn-usd	0.0
QTUM-USD	Dcn-usd	0.0
BTC-USD	Dcn-usd	0.0
XLM-USD	Dcn-usd	0.0
WTC-USD	Dcn-usd	0.0
